run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	sra_file_role	bam_file_role
ERR649550	PRJEB7373	ERP007094	SAMEA2805398	ERS562288	ERX605904	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	gsb		SINGLE	OTHER	SYNTHETIC	other	623362	12467240	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:339-20	ena-RUN-KI-BN-06-10-2014-19:56:27:339-20	16177331	56389e06b86ae01aaf6047d2fc5252f9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649550/ERR649550.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649550/ERR649550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649550/ERR649550.fastq.gz	14349303	8f4375f3576c992b0be6f1fc864b905f	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649550/KD_TTAGGG20NTA_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649550/KD_TTAGGG20NTA_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649550/KD_TTAGGG20NTA_4.fastq.gz	FASTQ	9558376	4b160cc7866493d3c637b649251d6dc9	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649550	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649550	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649550	KD_TTAGGG20NTA_4		gsb		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649532	PRJEB7373	ERP007094	SAMEA2805380	ERS562270	ERX605886	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	croc		SINGLE	OTHER	SYNTHETIC	other	16966	339320	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:338-2	ena-RUN-KI-BN-06-10-2014-19:56:27:338-2	448141	f67b6db2b57e7cf8c1064ea1423ef63e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649532/ERR649532.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649532/ERR649532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649532/ERR649532.fastq.gz	400051	6187067b9b76e30febe1c31f827beffb	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649532/KD_TGACCT20NGA_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649532/KD_TGACCT20NGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649532/KD_TGACCT20NGA_2.fastq.gz	FASTQ	289393	cb11d84565247196bd4feb483c6a80a6	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649532	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649532	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649532	KD_TGACCT20NGA_2		croc		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650319	PRJEB7373	ERP007094	SAMEA2806167	ERS563057	ERX606673	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	vis		SINGLE	OTHER	SYNTHETIC	other	213334	8533360	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-189	ena-RUN-KI-BN-06-10-2014-20:05:33:258-189	9135464	8c1b380d304a252b1c1c425322955296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650319/ERR650319.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650319/ERR650319.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650319/ERR650319.fastq.gz	8523337	2048b940410b365fe9c09640d6aae523	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650319/KL_TGCACC40NAGA_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650319/KL_TGCACC40NAGA_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650319/KL_TGCACC40NAGA_1.fastq.gz	FASTQ	6004267	f3ab20706f0f292bf3202aecd9edbfc3	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650319	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650319	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650319	KL_TGCACC40NAGA_1		vis		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649552	PRJEB7373	ERP007094	SAMEA2805400	ERS562290	ERX605906	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	HLHmdelta		SINGLE	OTHER	SYNTHETIC	other	232018	4640360	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:339-22	ena-RUN-KI-BN-06-10-2014-19:56:27:339-22	5995485	5659005e21b8fc88a05192e752182fd5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649552/ERR649552.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649552/ERR649552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649552/ERR649552.fastq.gz	5348637	62ca5a811af7e3f0bc81e56f62f8e20e	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649552/KD_TTAGTT20NTA_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649552/KD_TTAGTT20NTA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649552/KD_TTAGTT20NTA_2.fastq.gz	FASTQ	3447452	e9736e042ef1ed5560a961014c0f6bdf	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649552	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649552	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649552	KD_TTAGTT20NTA_2		HLHmdelta		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649533	PRJEB7373	ERP007094	SAMEA2805381	ERS562271	ERX605887	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	croc		SINGLE	OTHER	SYNTHETIC	other	128735	2574700	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:338-3	ena-RUN-KI-BN-06-10-2014-19:56:27:338-3	3405117	7d299e6210cb2f6fca16328a64a85a9d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649533/ERR649533.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649533/ERR649533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649533/ERR649533.fastq.gz	3044907	3d6c996c3d0c63cbcc6d4a1c37d7377e	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649533/KD_TGACCT20NGA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649533/KD_TGACCT20NGA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649533/KD_TGACCT20NGA_3.fastq.gz	FASTQ	2017269	ab39bafabb6f17fbf051ea84dcedb27b	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649533	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649533	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649533	KD_TGACCT20NGA_3		croc		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650324	PRJEB7373	ERP007094	SAMEA2806172	ERS563062	ERX606678	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	her		SINGLE	OTHER	SYNTHETIC	other	88650	3546000	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-194	ena-RUN-KI-BN-06-10-2014-20:05:33:258-194	3889406	0e587a3ff3664f093cabf39731f7e371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650324/ERR650324.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650324/ERR650324.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650324/ERR650324.fastq.gz	3637571	54de6c1c65dd70ed062751e7e1a2fcaa	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650324/KL_TGCTGA40NATA_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650324/KL_TGCTGA40NATA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650324/KL_TGCTGA40NATA_2.fastq.gz	FASTQ	2588921	f5cc5e46a5e17a7056853c6e9fb0a12a	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650324	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650324	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650324	KL_TGCTGA40NATA_2		her		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649555	PRJEB7373	ERP007094	SAMEA2805403	ERS562293	ERX605909	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	CG4956		SINGLE	OTHER	SYNTHETIC	other	211789	4235780	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:339-25	ena-RUN-KI-BN-06-10-2014-19:56:27:339-25	6275941	969825641bd4268b57a9112d6fd96e25	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649555/ERR649555.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649555/ERR649555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649555/ERR649555.fastq.gz	5653883	e3c0faded295e9a93862e47a6ef0b041	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649555/KD_TTATGT20NTA_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649555/KD_TTATGT20NTA_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649555/KD_TTATGT20NTA_1.fastq.gz	FASTQ	3616965	7c40f9d0f4689e785ca536f6fab32adf	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649555	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649555	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649555	KD_TTATGT20NTA_1		CG4956		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649537	PRJEB7373	ERP007094	SAMEA2805385	ERS562275	ERX605891	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	Ptx1		SINGLE	OTHER	SYNTHETIC	other	279875	5597500	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:338-7	ena-RUN-KI-BN-06-10-2014-19:56:27:338-7	7381136	3ad3b3cfe43e178e97940f7ffa2ec7ba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649537/ERR649537.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649537/ERR649537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649537/ERR649537.fastq.gz	6591782	c28c1afff375be99ac9ea9ccc1dbde9b	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649537/KD_TGGAAT20NGA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649537/KD_TGGAAT20NGA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649537/KD_TGGAAT20NGA_3.fastq.gz	FASTQ	4283461	0e88ffe0575372e7e6e884f1b8feb8ce	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649537	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649537	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649537	KD_TGGAAT20NGA_3		Ptx1		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650326	PRJEB7373	ERP007094	SAMEA2806174	ERS563064	ERX606680	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	her		SINGLE	OTHER	SYNTHETIC	other	22733	909320	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-196	ena-RUN-KI-BN-06-10-2014-20:05:33:258-196	1052520	7ecf3bbcc22d86ad6bef28dfaf4390dc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650326/ERR650326.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650326/ERR650326.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650326/ERR650326.fastq.gz	987012	a741ccc217302767a5b6851f23ff1585	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650326/KL_TGCTGA40NATA_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650326/KL_TGCTGA40NATA_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650326/KL_TGCTGA40NATA_4.fastq.gz	FASTQ	734461	59726d0c1f0f8599a83cc3298aa5b65a	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650326	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650326	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650326	KL_TGCTGA40NATA_4		her		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649557	PRJEB7373	ERP007094	SAMEA2805405	ERS562295	ERX605911	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	CG4956		SINGLE	OTHER	SYNTHETIC	other	597753	11955060	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:339-27	ena-RUN-KI-BN-06-10-2014-19:56:27:339-27	15608555	60e75519eef44277fd714152cd73c228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649557/ERR649557.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649557/ERR649557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649557/ERR649557.fastq.gz	13885585	ddc57bfdd8592c861a4756c44b91d411	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649557/KD_TTATGT20NTA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649557/KD_TTATGT20NTA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649557/KD_TTATGT20NTA_3.fastq.gz	FASTQ	9139695	4dc064ac15f20f290f7ba8b210ee0fd4	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649557	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649557	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649557	KD_TTATGT20NTA_3		CG4956		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649538	PRJEB7373	ERP007094	SAMEA2805386	ERS562276	ERX605892	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	Ptx1		SINGLE	OTHER	SYNTHETIC	other	321045	6420900	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:338-8	ena-RUN-KI-BN-06-10-2014-19:56:27:338-8	8492102	e62435c8572d5dc6fcabf9c7e08a78f3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649538/ERR649538.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649538/ERR649538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649538/ERR649538.fastq.gz	7584028	8a1721e0723e93b2c6f4a4496d035f8f	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649538/KD_TGGAAT20NGA_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649538/KD_TGGAAT20NGA_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649538/KD_TGGAAT20NGA_4.fastq.gz	FASTQ	4885259	59fb0f4b6b651c2789acc0e4ca12be08	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649538	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649538	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649538	KD_TGGAAT20NGA_4		Ptx1		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650328	PRJEB7373	ERP007094	SAMEA2806176	ERS563066	ERX606682	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	Hr39		SINGLE	OTHER	SYNTHETIC	other	144138	5765520	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-198	ena-RUN-KI-BN-06-10-2014-20:05:33:258-198	6243466	9be6418311135ddb1e78c75a694b6acb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650328/ERR650328.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650328/ERR650328.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650328/ERR650328.fastq.gz	5828160	b711de3b9cd4ea8fab8e4e51ffa29f61	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650328/KL_TTCTAC40NCGA_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650328/KL_TTCTAC40NCGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650328/KL_TTCTAC40NCGA_2.fastq.gz	FASTQ	4136543	89134759c7a7435e02e7183c5a01e77a	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650328	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650328	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650328	KL_TTCTAC40NCGA_2		Hr39		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649561	PRJEB7373	ERP007094	SAMEA2805409	ERS562299	ERX605915	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	Adf1		SINGLE	OTHER	SYNTHETIC	other	107774	2155480	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:340-31	ena-RUN-KI-BN-06-10-2014-19:56:27:340-31	2935098	0d6540b1d5e94718f68e977c66b5081c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649561/ERR649561.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649561/ERR649561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649561/ERR649561.fastq.gz	2636304	e1736ae8d5d65c90fc1a8729ac7ed3a2	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649561/KD_TTCAGC20NTA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649561/KD_TTCAGC20NTA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649561/KD_TTCAGC20NTA_3.fastq.gz	FASTQ	1716135	f21db1b9d20251f1b198739f42d57289	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649561	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649561	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649561	KD_TTCAGC20NTA_3		Adf1		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR649548	PRJEB7373	ERP007094	SAMEA2805396	ERS562286	ERX605902	ERA367241	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	gsb		SINGLE	OTHER	SYNTHETIC	other	341390	6827800	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-19:56:27:339-18	ena-RUN-KI-BN-06-10-2014-19:56:27:339-18	8678074	a2455a03e2007f4e4e11120ce165fdb2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649548/ERR649548.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR649/ERR649548/ERR649548.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649548/ERR649548.fastq.gz	7715208	fc1e4f993b6d82fcf9bfb947c60cd4cf	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649548/KD_TTAGGG20NTA_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR649/ERR649548/KD_TTAGGG20NTA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR649/ERR649548/KD_TTAGGG20NTA_2.fastq.gz	FASTQ	5012102	771c158380bb03d2e98ec726941ce73d	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649548	fasp.sra.ebi.ac.uk:/vol1/err/ERR649/ERR649548	ftp.sra.ebi.ac.uk/vol1/err/ERR649/ERR649548	KD_TTAGGG20NTA_2		gsb		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650338	PRJEB7373	ERP007094	SAMEA2806186	ERS563076	ERX606692	ERA367245	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	Ets65A		SINGLE	OTHER	SYNTHETIC	other	45004	1800160	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:08:37:319-8	ena-RUN-KI-BN-06-10-2014-20:08:37:319-8	2063586	5a50e164094a9269ea22d6fc4f4e907c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650338/ERR650338.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650338/ERR650338.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650338/ERR650338.fastq.gz	1934540	f1a2359b3f95d0360f26a8d261e61784	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650338/KL_TTTAAG40NAGC_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650338/KL_TTTAAG40NAGC_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650338/KL_TTTAAG40NAGC_4.fastq.gz	FASTQ	1393740	e2f8d8d4bca3c882d99bdd86bf10baaf	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650338	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650338	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650338	KL_TTTAAG40NAGC_4		Ets65A		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
