run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	sra_file_role	bam_file_role
ERR934536	PRJEB7934	ERP008935	SAMEA3742542	ERS769651	ERX1013807	ERA452354	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	153148	6125920	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-14:47:57:013-1015	ena-RUN-KI-BN-26-06-2015-14:47:57:013-1015	6605802	36684ec13e6da257d8086f6b00bdb790	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934536/ERR934536.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934536/ERR934536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934536/ERR934536.fastq.gz	6162607	177209106699961c81c490fcb4a4f600	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934536/ETS2_TBX21_3_AAA_TGAATT40NTAA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934536/ETS2_TBX21_3_AAA_TGAATT40NTAA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934536/ETS2_TBX21_3_AAA_TGAATT40NTAA.fastq.gz	FASTQ	4445502	881b4df1823c33cf86321cb3da3aa959	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934536	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934536	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934536	ETS2_TBX21_3_AAA_TGAATT40NTAA		CAP-SELEX sample ETS2_TBX21		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR934539	PRJEB7934	ERP008935	SAMEA3742554	ERS769654	ERX1013810	ERA452354	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	154815	6192600	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-14:47:57:013-1018	ena-RUN-KI-BN-26-06-2015-14:47:57:013-1018	6920084	12f9073113873fe276c64f8456211101	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934539/ERR934539.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934539/ERR934539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934539/ERR934539.fastq.gz	6468716	5e59aaf1207a593a80a6427e8e02ea2a	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934539/ETS2_TCF3_3_AAA_TGAGTT40NCGG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934539/ETS2_TCF3_3_AAA_TGAGTT40NCGG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934539/ETS2_TCF3_3_AAA_TGAGTT40NCGG.fastq.gz	FASTQ	4644563	4028ece24ca1a4f9204f0f5c320c06de	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934539	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934539	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934539	ETS2_TCF3_3_AAA_TGAGTT40NCGG		CAP-SELEX sample ETS2_TCF3		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935289	PRJEB7934	ERP008935	SAMEA3738577	ERS770404	ERX1014560	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	211642	8465680	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:602-743	ena-RUN-KI-BN-26-06-2015-15:10:09:602-743	9539375	dbe89d511519811e319811896deccf34	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935289/ERR935289.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935289/ERR935289.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935289/ERR935289.fastq.gz	8923234	0c13500621ca8b4470d5d4368a0cd24f	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935289/FLI1_HOXD4_3_AAC_TATTCA40NAGT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935289/FLI1_HOXD4_3_AAC_TATTCA40NAGT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935289/FLI1_HOXD4_3_AAC_TATTCA40NAGT.fastq.gz	FASTQ	6324051	64ab825b598e0d9d192bffe82780871f	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935289	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935289	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935289	FLI1_HOXD4_3_AAC_TATTCA40NAGT		CAP-SELEX sample FLI1_HOXD4		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR934542	PRJEB7934	ERP008935	SAMEA3742556	ERS769657	ERX1013813	ERA452354	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	195772	7830880	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-14:47:57:014-1021	ena-RUN-KI-BN-26-06-2015-14:47:57:014-1021	8771843	29fb6f5a0937f94964d4690c8c7a2807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934542/ERR934542.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934542/ERR934542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934542/ERR934542.fastq.gz	8199094	e1528b655460920f9604590a366abb5e	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934542/ETS2_TEF_3_AAA_TACCGA40NATA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934542/ETS2_TEF_3_AAA_TACCGA40NATA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934542/ETS2_TEF_3_AAA_TACCGA40NATA.fastq.gz	FASTQ	5856378	fe88c854ec91ed0d100e07904578d144	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934542	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934542	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934542	ETS2_TEF_3_AAA_TACCGA40NATA		CAP-SELEX sample ETS2_TEF		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935291	PRJEB7934	ERP008935	SAMEA3736808	ERS770406	ERX1014562	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	177248	7089920	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:602-745	ena-RUN-KI-BN-26-06-2015-15:10:09:602-745	8007807	806f96e821f058dd612b53e413bd6b3f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935291/ERR935291.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935291/ERR935291.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935291/ERR935291.fastq.gz	7494370	17a0a2fa9880ee8a85b443d115054bdb	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935291/FLI1_HSF4_3_AAC_TATATA40NGCT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935291/FLI1_HSF4_3_AAC_TATATA40NGCT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935291/FLI1_HSF4_3_AAC_TATATA40NGCT.fastq.gz	FASTQ	5327641	6497abe4db526bef4eaede1ef5ee0bdc	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935291	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935291	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935291	FLI1_HSF4_3_AAC_TATATA40NGCT		CAP-SELEX sample FLI1_HSF4		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR934548	PRJEB7934	ERP008935	SAMEA3736650	ERS769663	ERX1013819	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	445349	17813960	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:569-2	ena-RUN-KI-BN-26-06-2015-15:10:09:569-2	17334896	80c50510a5cdc02717726898a9bae5ab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934548/ERR934548.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934548/ERR934548.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934548/ERR934548.fastq.gz	16085483	c743cd33f29bc0396f612de8d088e53a	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934548/ETV2_ALX4_2_AAA_TACGAA40NAGA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934548/ETV2_ALX4_2_AAA_TACGAA40NAGA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934548/ETV2_ALX4_2_AAA_TACGAA40NAGA.fastq.gz	FASTQ	11176487	e80a4725b6c3471489bf5aeea7adac35	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934548	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934548	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934548	ETV2_ALX4_2_AAA_TACGAA40NAGA		CAP-SELEX sample ETV2_ALX4		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935300	PRJEB7934	ERP008935	SAMEA3738581	ERS770415	ERX1014571	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	563091	22523640	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:603-754	ena-RUN-KI-BN-26-06-2015-15:10:09:603-754	21255652	54fa3b87f2e5df9b48827f9e772a4a8b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935300/ERR935300.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935300/ERR935300.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935300/ERR935300.fastq.gz	19709072	0e7887a843af489021c169de6bab63ba	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935300/FLI1_NFKB1_1_AAC_TACGAT40NCCG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935300/FLI1_NFKB1_1_AAC_TACGAT40NCCG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935300/FLI1_NFKB1_1_AAC_TACGAT40NCCG.fastq.gz	FASTQ	13590697	d0f740a9773cc965b17137d7838fd8fe	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935300	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935300	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935300	FLI1_NFKB1_1_AAC_TACGAT40NCCG		CAP-SELEX sample FLI1_NFKB1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR934549	PRJEB7934	ERP008935	SAMEA3737013	ERS769664	ERX1013820	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	129160	5166400	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:570-3	ena-RUN-KI-BN-26-06-2015-15:10:09:570-3	5847124	8e0abb70c130bc946a434cb28347ce26	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934549/ERR934549.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934549/ERR934549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934549/ERR934549.fastq.gz	5472140	f6c187e7b7fdebda5da521981c12d43c	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934549/ETV2_ALX4_3_AAA_TACGAA40NAGA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934549/ETV2_ALX4_3_AAA_TACGAA40NAGA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934549/ETV2_ALX4_3_AAA_TACGAA40NAGA.fastq.gz	FASTQ	3924953	13878293686b7c42e19b86971a9f94fa	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934549	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934549	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934549	ETV2_ALX4_3_AAA_TACGAA40NAGA		CAP-SELEX sample ETV2_ALX4		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935301	PRJEB7934	ERP008935	SAMEA3743105	ERS770416	ERX1014572	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	372357	14894280	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:603-755	ena-RUN-KI-BN-26-06-2015-15:10:09:603-755	13671065	6500a015415b71deb260a1f2b98041ea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935301/ERR935301.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935301/ERR935301.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935301/ERR935301.fastq.gz	12668174	2caaca86951bc7ef599ec60f8ce8c6e5	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935301/FLI1_NFKB1_2_AAC_TACGAT40NCCG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935301/FLI1_NFKB1_2_AAC_TACGAT40NCCG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935301/FLI1_NFKB1_2_AAC_TACGAT40NCCG.fastq.gz	FASTQ	8820024	d9048aaa008aa570cf880953dc4ed1ca	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935301	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935301	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935301	FLI1_NFKB1_2_AAC_TACGAT40NCCG		CAP-SELEX sample FLI1_NFKB1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR934551	PRJEB7934	ERP008935	SAMEA3742570	ERS769666	ERX1013822	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	139412	5576480	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:570-5	ena-RUN-KI-BN-26-06-2015-15:10:09:570-5	6172868	f31e16d11edc3ed2ff0ab772dd80a4c1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934551/ERR934551.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934551/ERR934551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934551/ERR934551.fastq.gz	5766318	c9c57722283a8a303f41f2edc290980c	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934551/ETV2_BACH1_3_AAA_TCAAAC40NAAC.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934551/ETV2_BACH1_3_AAA_TCAAAC40NAAC.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934551/ETV2_BACH1_3_AAA_TCAAAC40NAAC.fastq.gz	FASTQ	4166660	f595a338696132b1fa5e8e7b73882e6b	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934551	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934551	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934551	ETV2_BACH1_3_AAA_TCAAAC40NAAC		CAP-SELEX sample ETV2_BACH1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935304	PRJEB7934	ERP008935	SAMEA3738597	ERS770419	ERX1014575	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	488756	19550240	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:603-758	ena-RUN-KI-BN-26-06-2015-15:10:09:603-758	17974494	564b37c15687758c66546cf97c0fa21c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935304/ERR935304.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935304/ERR935304.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935304/ERR935304.fastq.gz	16660706	ec8c3b0e70402cb89aa5fec2bc72ffb7	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935304/FLI1_NHLH1_2_AAC_TGCTTT40NAGA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935304/FLI1_NHLH1_2_AAC_TGCTTT40NAGA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935304/FLI1_NHLH1_2_AAC_TGCTTT40NAGA.fastq.gz	FASTQ	11547130	cee0ff2c373bd48e58e84cb3e10026d7	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935304	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935304	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935304	FLI1_NHLH1_2_AAC_TGCTTT40NAGA		CAP-SELEX sample FLI1_NHLH1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR934554	PRJEB7934	ERP008935	SAMEA3742573	ERS769669	ERX1013825	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	554630	22185200	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:570-8	ena-RUN-KI-BN-26-06-2015-15:10:09:570-8	21373069	4e20ee02acfbf7c4f557502a55f30a55	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934554/ERR934554.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR934/ERR934554/ERR934554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR934/ERR934554/ERR934554.fastq.gz	19820776	08ffc786b6a628697f7ed401f0c3752b	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934554/ETV2_CEBPB_2_AAA_TTAGTA40NCTC.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR934/ERR934554/ETV2_CEBPB_2_AAA_TTAGTA40NCTC.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR934/ERR934554/ETV2_CEBPB_2_AAA_TTAGTA40NCTC.fastq.gz	FASTQ	13746228	36daf9819b86d463b86a9e96e2e39e09	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934554	fasp.sra.ebi.ac.uk:/vol1/err/ERR934/ERR934554	ftp.sra.ebi.ac.uk/vol1/err/ERR934/ERR934554	ETV2_CEBPB_2_AAA_TTAGTA40NCTC		CAP-SELEX sample ETV2_CEBPB		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935306	PRJEB7934	ERP008935	SAMEA3743107	ERS770421	ERX1014577	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	190045	7601800	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:603-760	ena-RUN-KI-BN-26-06-2015-15:10:09:603-760	8564560	1c0428432f67d6e8f30b507947cd443e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935306/ERR935306.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935306/ERR935306.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935306/ERR935306.fastq.gz	8009430	9674ab59f9c7e144e54a50e145049918	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935306/FLI1_NKX2-8_3_AAC_TTTGTA40NTCC.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935306/FLI1_NKX2-8_3_AAC_TTTGTA40NTCC.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935306/FLI1_NKX2-8_3_AAC_TTTGTA40NTCC.fastq.gz	FASTQ	5697579	af313e907785cc57d3c4039b2123c705	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935306	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935306	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935306	FLI1_NKX2-8_3_AAC_TTTGTA40NTCC		CAP-SELEX sample FLI1_NKX2-8		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935307	PRJEB7934	ERP008935	SAMEA3738599	ERS770422	ERX1014578	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	174791	6991640	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:603-761	ena-RUN-KI-BN-26-06-2015-15:10:09:603-761	8013181	f8d415cea8a4078ad1cc939a364b2c0c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935307/ERR935307.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935307/ERR935307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935307/ERR935307.fastq.gz	7502636	97fdb282097a462109a85320ed725e0c	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935307/FLI1_NKX3-1_3_AAC_TAGCGC40NCGC.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935307/FLI1_NKX3-1_3_AAC_TAGCGC40NCGC.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935307/FLI1_NKX3-1_3_AAC_TAGCGC40NCGC.fastq.gz	FASTQ	5357551	81bce05f5a49e59b3d98a9659750799f	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935307	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935307	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935307	FLI1_NKX3-1_3_AAC_TAGCGC40NCGC		CAP-SELEX sample FLI1_NKX3-1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
